Country,Year,Metric_type,Value
Portugal,1999.0,Free TV,400.216806189431
Qatar,1999.0,Cinema,0.0
Qatar,1999.0,Digital OOH,0.0
Qatar,1999.0,Display Desktop,0.0
Qatar,1999.0,Display Mobile,0.0
Qatar,1999.0,Free TV,0.0
Qatar,1999.0,Magazine,0.0
Qatar,1999.0,Newspaper,0.0
Qatar,1999.0,Other Desktop,0.0
Qatar,1999.0,Other Mobile,0.0
Qatar,1999.0,Pay TV,0.0
Qatar,1999.0,Radio,0.0
Qatar,1999.0,Search Desktop,0.0
Qatar,1999.0,Search Mobile,0.0
Qatar,1999.0,Social Desktop,0.0
Qatar,1999.0,Social Mobile,0.0
Qatar,1999.0,Traditional OOH,0.0
Qatar,1999.0,Video Desktop,0.0
Qatar,1999.0,Video Mobile,0.0
Saudi Arabia,1999.0,Cinema,0.0
Saudi Arabia,1999.0,Digital OOH,0.0
Saudi Arabia,1999.0,Display Desktop,0.0
Saudi Arabia,1999.0,Display Mobile,0.0
Saudi Arabia,1999.0,Free TV,0.0
Saudi Arabia,1999.0,Magazine,0.0
Saudi Arabia,1999.0,Newspaper,0.0
Saudi Arabia,1999.0,Other Desktop,0.0
Saudi Arabia,1999.0,Other Mobile,0.0
Saudi Arabia,1999.0,Pay TV,0.0
Saudi Arabia,1999.0,Radio,0.0
Saudi Arabia,1999.0,Search Desktop,0.0
Saudi Arabia,1999.0,Search Mobile,0.0
Saudi Arabia,1999.0,Social Desktop,0.0
Saudi Arabia,1999.0,Social Mobile,0.0
Saudi Arabia,1999.0,Traditional OOH,0.0
Saudi Arabia,1999.0,Video Desktop,0.0
Saudi Arabia,1999.0,Video Mobile,0.0
Serbia,1999.0,Cinema,0.0
Serbia,1999.0,Digital OOH,0.0
Serbia,1999.0,Display Desktop,0.0
Serbia,1999.0,Display Mobile,0.0
Serbia,1999.0,Other Desktop,0.0
Serbia,1999.0,Other Mobile,0.0
Serbia,1999.0,Pay TV,0.0
Serbia,1999.0,Search Desktop,0.0
Serbia,1999.0,Search Mobile,0.0
Serbia,1999.0,Social Desktop,0.0
Serbia,1999.0,Social Mobile,0.0
Serbia,1999.0,Video Desktop,0.0
Serbia,1999.0,Video Mobile,0.0
Serbia,1999.0,Magazine,0.959824942636023
Serbia,1999.0,Newspaper,0.959824942636023
Serbia,1999.0,Radio,0.959824942636023
Serbia,1999.0,Traditional OOH,2.04762654429017
Serbia,1999.0,Free TV,14.0774324919949
Singapore,1999.0,Digital OOH,0.0
Singapore,1999.0,Display Mobile,0.0
Singapore,1999.0,Other Desktop,0.0
Singapore,1999.0,Other Mobile,0.0
Singapore,1999.0,Pay TV,0.0
Singapore,1999.0,Search Desktop,0.0
Singapore,1999.0,Search Mobile,0.0
Singapore,1999.0,Social Desktop,0.0
Singapore,1999.0,Social Mobile,0.0
Singapore,1999.0,Video Desktop,0.0
Singapore,1999.0,Video Mobile,0.0
Singapore,1999.0,Display Desktop,0.21717122992443
Singapore,1999.0,Cinema,4.07985346811117
Singapore,1999.0,Traditional OOH,28.1798766018035
Singapore,1999.0,Magazine,39.2757230953541
Singapore,1999.0,Radio,101.513473606496
Singapore,1999.0,Free TV,292.063492063492
Singapore,1999.0,Newspaper,462.509235524654
Slovak Republic,1999.0,Digital OOH,0.0
Slovak Republic,1999.0,Display Mobile,0.0
Slovak Republic,1999.0,Other Desktop,0.0
Slovak Republic,1999.0,Other Mobile,0.0
Slovak Republic,1999.0,Pay TV,0.0
Slovak Republic,1999.0,Search Desktop,0.0
Slovak Republic,1999.0,Search Mobile,0.0
Slovak Republic,1999.0,Social Desktop,0.0
Slovak Republic,1999.0,Social Mobile,0.0
Slovak Republic,1999.0,Video Desktop,0.0
Slovak Republic,1999.0,Video Mobile,0.0
Slovak Republic,1999.0,Cinema,0.316658039962956
Slovak Republic,1999.0,Display Desktop,0.794079133364823
Slovak Republic,1999.0,Radio,13.0019412393069
Slovak Republic,1999.0,Magazine,14.5312679342582
Slovak Republic,1999.0,Traditional OOH,15.4531268827829
Slovak Republic,1999.0,Newspaper,17.7604385863156
Slovak Republic,1999.0,Free TV,44.760781315647
South Africa,1999.0,Digital OOH,0.0
South Africa,1999.0,Display Mobile,0.0
South Africa,1999.0,Other Desktop,0.0
South Africa,1999.0,Other Mobile,0.0
South Africa,1999.0,Pay TV,0.0
South Africa,1999.0,Search Desktop,0.0
South Africa,1999.0,Search Mobile,0.0
South Africa,1999.0,Social Desktop,0.0
South Africa,1999.0,Social Mobile,0.0
South Africa,1999.0,Video Desktop,0.0
South Africa,1999.0,Video Mobile,0.0
South Africa,1999.0,Display Desktop,0.0
South Africa,1999.0,Cinema,0.0
South Africa,1999.0,Traditional OOH,11.9064700089976
South Africa,1999.0,Magazine,53.5556134457002
South Africa,1999.0,Radio,53.0520317235742
South Africa,1999.0,Newspaper,111.915001385992
South Africa,1999.0,Free TV,102.866995217695
South Korea,1999.0,Cinema,0.0
South Korea,1999.0,Digital OOH,0.0
South Korea,1999.0,Display Mobile,0.0
South Korea,1999.0,Other Desktop,0.0
South Korea,1999.0,Other Mobile,0.0
South Korea,1999.0,Search Desktop,0.0
South Korea,1999.0,Search Mobile,0.0
South Korea,1999.0,Social Desktop,0.0
South Korea,1999.0,Social Mobile,0.0
South Korea,1999.0,Video Desktop,0.0
South Korea,1999.0,Video Mobile,0.0
South Korea,1999.0,Pay TV,22.2459507340453
South Korea,1999.0,Display Desktop,33.6354360195068
South Korea,1999.0,Radio,86.4484765544989
South Korea,1999.0,Traditional OOH,112.780957219043
South Korea,1999.0,Magazine,136.164683613752
South Korea,1999.0,Free TV,885.980868549056
South Korea,1999.0,Newspaper,1807.94798412582
Spain,1999.0,Digital OOH,0.0
Spain,1999.0,Display Mobile,0.0
Spain,1999.0,Other Desktop,0.0
Spain,1999.0,Other Mobile,0.0
Spain,1999.0,Pay TV,0.0
Spain,1999.0,Search Desktop,0.0
Spain,1999.0,Search Mobile,0.0
Spain,1999.0,Social Desktop,0.0
Spain,1999.0,Social Mobile,0.0
Spain,1999.0,Video Desktop,0.0
Spain,1999.0,Video Mobile,0.0
Spain,1999.0,Display Desktop,7.97990427067963
Spain,1999.0,Cinema,45.5068690628597
Spain,1999.0,Traditional OOH,233.666476606457
Spain,1999.0,Radio,466.795046959216
Spain,1999.0,Magazine,609.770529192172
Spain,1999.0,Newspaper,1762.82637461943
Spain,1999.0,Free TV,2225.10300904758
Sweden,1999.0,Digital OOH,0.0
Sweden,1999.0,Display Mobile,0.0
Sweden,1999.0,Other Desktop,0.0
Sweden,1999.0,Other Mobile,0.0
Sweden,1999.0,Search Desktop,0.0
Sweden,1999.0,Search Mobile,0.0
Sweden,1999.0,Social Desktop,0.0
Sweden,1999.0,Social Mobile,0.0
Sweden,1999.0,Video Desktop,0.0
Sweden,1999.0,Video Mobile,0.0
Sweden,1999.0,Pay TV,0.0
Sweden,1999.0,Cinema,6.42376259448735
Sweden,1999.0,Display Desktop,45.6331456597812
Sweden,1999.0,Radio,49.2601743251559
Sweden,1999.0,Magazine,56.0026451867703
Sweden,1999.0,Traditional OOH,62.2124048237919
Sweden,1999.0,Free TV,314.004744298742
Sweden,1999.0,Newspaper,804.100957961736
Switzerland,1999.0,Cinema,0.0
Switzerland,1999.0,Digital OOH,0.0
Switzerland,1999.0,Display Mobile,0.0
Switzerland,1999.0,Free TV,0.0
Switzerland,1999.0,Magazine,0.0
Switzerland,1999.0,Newspaper,0.0
Switzerland,1999.0,Other Desktop,0.0
Switzerland,1999.0,Other Mobile,0.0
Switzerland,1999.0,Pay TV,0.0
Switzerland,1999.0,Radio,0.0
Switzerland,1999.0,Search Desktop,0.0
Switzerland,1999.0,Search Mobile,0.0
Switzerland,1999.0,Social Desktop,0.0
Switzerland,1999.0,Social Mobile,0.0
Switzerland,1999.0,Traditional OOH,0.0
Switzerland,1999.0,Video Desktop,0.0
Switzerland,1999.0,Video Mobile,0.0
Switzerland,1999.0,Display Desktop,34.6424732291627
Taiwan,1999.0,Display Mobile,0.0
Taiwan,1999.0,Other Desktop,0.0
Taiwan,1999.0,Other Mobile,0.0
Taiwan,1999.0,Search Mobile,0.0
Taiwan,1999.0,Social Desktop,0.0
Taiwan,1999.0,Social Mobile,0.0
Taiwan,1999.0,Video Desktop,0.0
Taiwan,1999.0,Video Mobile,0.0
Taiwan,1999.0,Search Desktop,3.78550136833603
Taiwan,1999.0,Digital OOH,10.8325079953179
Taiwan,1999.0,Cinema,21.2491874225505
Taiwan,1999.0,Traditional OOH,39.1850828027438
Taiwan,1999.0,Display Desktop,13.9032165868751
Taiwan,1999.0,Radio,82.2856147563889
Taiwan,1999.0,Magazine,137.579759134559
Taiwan,1999.0,Free TV,246.731053965457
Taiwan,1999.0,Pay TV,460.067767278533
Taiwan,1999.0,Newspaper,537.136784139504
Turkey,1999.0,Digital OOH,0.0
Turkey,1999.0,Display Desktop,0.0
Turkey,1999.0,Display Mobile,0.0
Turkey,1999.0,Other Desktop,0.0
Turkey,1999.0,Other Mobile,0.0
Turkey,1999.0,Pay TV,0.0
Turkey,1999.0,Search Desktop,0.0
Turkey,1999.0,Search Mobile,0.0
Turkey,1999.0,Social Desktop,0.0
Turkey,1999.0,Social Mobile,0.0
Turkey,1999.0,Video Desktop,0.0
Turkey,1999.0,Video Mobile,0.0
Turkey,1999.0,Cinema,0.170620936119521
Turkey,1999.0,Magazine,0.775549709634188
Turkey,1999.0,Radio,0.791060703826872
Turkey,1999.0,Traditional OOH,0.992703628331761
Turkey,1999.0,Newspaper,4.34307837395145
Turkey,1999.0,Free TV,5.14965007197101
Ukraine,1999.0,Digital OOH,0.0
Ukraine,1999.0,Display Mobile,0.0
Ukraine,1999.0,Other Desktop,0.0
Ukraine,1999.0,Other Mobile,0.0
Ukraine,1999.0,Pay TV,0.0
Ukraine,1999.0,Search Mobile,0.0
Ukraine,1999.0,Social Desktop,0.0
Ukraine,1999.0,Social Mobile,0.0
Ukraine,1999.0,Video Desktop,0.0
Ukraine,1999.0,Video Mobile,0.0
Ukraine,1999.0,Search Desktop,0.0151345404985226
Ukraine,1999.0,Cinema,0.168076673885662
Ukraine,1999.0,Display Desktop,0.83597958171496
Ukraine,1999.0,Radio,1.27127084248064
Ukraine,1999.0,Newspaper,1.60180126152561
Ukraine,1999.0,Magazine,2.84764668715664
Ukraine,1999.0,Traditional OOH,6.03853650178306
Ukraine,1999.0,Free TV,20.0225157690701
United Arab Emirates,1999.0,Cinema,0.0
United Arab Emirates,1999.0,Digital OOH,0.0
United Arab Emirates,1999.0,Display Desktop,0.0
United Arab Emirates,1999.0,Display Mobile,0.0
United Arab Emirates,1999.0,Free TV,0.0
United Arab Emirates,1999.0,Magazine,0.0
United Arab Emirates,1999.0,Newspaper,0.0
United Arab Emirates,1999.0,Other Desktop,0.0
United Arab Emirates,1999.0,Other Mobile,0.0
United Arab Emirates,1999.0,Pay TV,0.0
United Arab Emirates,1999.0,Radio,0.0
United Arab Emirates,1999.0,Search Desktop,0.0
United Arab Emirates,1999.0,Search Mobile,0.0
United Arab Emirates,1999.0,Social Desktop,0.0
United Arab Emirates,1999.0,Social Mobile,0.0
United Arab Emirates,1999.0,Traditional OOH,0.0
United Arab Emirates,1999.0,Video Desktop,0.0
United Arab Emirates,1999.0,Video Mobile,0.0
United States,1999.0,Digital OOH,0.0
United States,1999.0,Display Mobile,0.0
United States,1999.0,Other Mobile,0.0
United States,1999.0,Search Desktop,0.0
United States,1999.0,Search Mobile,0.0
United States,1999.0,Social Desktop,0.0
United States,1999.0,Social Mobile,0.0
United States,1999.0,Video Desktop,0.0
United States,1999.0,Video Mobile,0.0
United States,1999.0,Other Desktop,93.92
United States,1999.0,Cinema,110.929983579351
United States,1999.0,Display Desktop,0.0
United States,1999.0,Traditional OOH,4721.07001642065
United States,1999.0,Pay TV,13596.9148557908
United States,1999.0,Magazine,16825.7080376768
United States,1999.0,Radio,18157.7003181107
United States,1999.0,Free TV,27979.5771057953
United States,1999.0,Newspaper,48630.5749723621
Uruguay,1999.0,Cinema,0.0
Uruguay,1999.0,Digital OOH,0.0
Uruguay,1999.0,Display Desktop,0.0
Uruguay,1999.0,Display Mobile,0.0
Uruguay,1999.0,Other Desktop,0.0
Uruguay,1999.0,Other Mobile,0.0
Uruguay,1999.0,Pay TV,0.0
Uruguay,1999.0,Search Desktop,0.0
Uruguay,1999.0,Search Mobile,0.0
Uruguay,1999.0,Social Desktop,0.0
Uruguay,1999.0,Social Mobile,0.0
Uruguay,1999.0,Video Desktop,0.0
Uruguay,1999.0,Video Mobile,0.0
Uruguay,1999.0,Magazine,0.281790242531153
Uruguay,1999.0,Traditional OOH,2.13108795995151
Uruguay,1999.0,Radio,3.05136643358137
Uruguay,1999.0,Free TV,9.80983034868212
Uruguay,1999.0,Newspaper,11.0593146159477
Vietnam,1999.0,Cinema,0.0
Vietnam,1999.0,Digital OOH,0.0
Vietnam,1999.0,Display Desktop,0.0
Vietnam,1999.0,Display Mobile,0.0
Vietnam,1999.0,Free TV,0.0
Vietnam,1999.0,Magazine,0.0
Vietnam,1999.0,Newspaper,0.0
Vietnam,1999.0,Other Desktop,0.0
Vietnam,1999.0,Other Mobile,0.0
Vietnam,1999.0,Pay TV,0.0
Vietnam,1999.0,Radio,0.0
Vietnam,1999.0,Search Desktop,0.0
Vietnam,1999.0,Search Mobile,0.0
Vietnam,1999.0,Social Desktop,0.0
Vietnam,1999.0,Social Mobile,0.0
Vietnam,1999.0,Traditional OOH,0.0
Vietnam,1999.0,Video Desktop,0.0
Vietnam,1999.0,Video Mobile,0.0
Brazil,1999.0,Cinema,0.0
Brazil,1999.0,Digital OOH,0.0
Brazil,1999.0,Display Desktop,0.0
Brazil,1999.0,Display Mobile,0.0
Brazil,1999.0,Other Desktop,0.0
Brazil,1999.0,Other Mobile,0.0
Brazil,1999.0,Search Mobile,0.0
Brazil,1999.0,Social Desktop,0.0
Brazil,1999.0,Social Mobile,0.0
Brazil,1999.0,Video Desktop,0.0
Brazil,1999.0,Video Mobile,0.0
Brazil,1999.0,Search Desktop,0.976829601844254
Brazil,1999.0,Pay TV,17.8029118263872
Brazil,1999.0,Radio,58.082083899887
Brazil,1999.0,Traditional OOH,0.0
Brazil,1999.0,Magazine,297.429547950736
Brazil,1999.0,Newspaper,293.547214274229
Brazil,1999.0,Free TV,1012.15414685192
Bulgaria,1999.0,Cinema,
Bulgaria,1999.0,Digital OOH,0.0
Bulgaria,1999.0,Display Desktop,0.0
Bulgaria,1999.0,Display Mobile,0.0
Bulgaria,1999.0,Other Desktop,0.0
Bulgaria,1999.0,Other Mobile,0.0
Bulgaria,1999.0,Pay TV,0.0
Bulgaria,1999.0,Search Desktop,0.0
Bulgaria,1999.0,Search Mobile,0.0
Bulgaria,1999.0,Social Desktop,0.0
Bulgaria,1999.0,Social Mobile,0.0
Bulgaria,1999.0,Video Desktop,0.0
Bulgaria,1999.0,Video Mobile,0.0
Bulgaria,1999.0,Radio,1.19341775776743
Bulgaria,1999.0,Magazine,1.4054878516464
Bulgaria,1999.0,Traditional OOH,4.15350623933225
Bulgaria,1999.0,Newspaper,5.17086172462079
Bulgaria,1999.0,Free TV,9.36153326287332
Canada,1999.0,Digital OOH,0.0
Canada,1999.0,Display Mobile,0.0
Canada,1999.0,Other Desktop,0.0
Canada,1999.0,Other Mobile,0.0
Canada,1999.0,Search Desktop,0.0
Canada,1999.0,Search Mobile,0.0
Canada,1999.0,Social Desktop,0.0
Canada,1999.0,Social Mobile,0.0
Canada,1999.0,Video Desktop,0.0
Canada,1999.0,Video Mobile,0.0
Canada,1999.0,Cinema,21.6438436116116
Canada,1999.0,Display Desktop,36.4779782445337
Canada,1999.0,Traditional OOH,175.118371039403
Canada,1999.0,Pay TV,221.319189605235
Canada,1999.0,Magazine,335.59739984971
Canada,1999.0,Radio,695.270265340813
Canada,1999.0,Free TV,1507.73697918566
Canada,1999.0,Newspaper,2355.74783503199
Czech Republic,1999.0,Digital OOH,0.0
Czech Republic,1999.0,Display Mobile,0.0
Czech Republic,1999.0,Other Desktop,0.0
Czech Republic,1999.0,Other Mobile,0.0
Czech Republic,1999.0,Pay TV,0.0
Czech Republic,1999.0,Search Desktop,0.0
Czech Republic,1999.0,Search Mobile,0.0
Czech Republic,1999.0,Social Desktop,0.0
Czech Republic,1999.0,Social Mobile,0.0
Czech Republic,1999.0,Video Desktop,0.0
Czech Republic,1999.0,Video Mobile,0.0
Czech Republic,1999.0,Cinema,0.453656723749894
Czech Republic,1999.0,Display Desktop,3.33840321380775
Czech Republic,1999.0,Traditional OOH,12.4024949747011
Czech Republic,1999.0,Radio,34.517982002017
Czech Republic,1999.0,Newspaper,78.8418198305362
Czech Republic,1999.0,Magazine,87.7975752717367
Czech Republic,1999.0,Free TV,229.872489370005
Finland,1999.0,Digital OOH,0.0
Finland,1999.0,Display Mobile,0.0
Finland,1999.0,Other Desktop,0.0
Finland,1999.0,Other Mobile,0.0
Finland,1999.0,Search Desktop,0.0
Finland,1999.0,Search Mobile,0.0
Finland,1999.0,Social Desktop,0.0
Finland,1999.0,Social Mobile,0.0
Finland,1999.0,Video Desktop,0.0
Finland,1999.0,Video Mobile,0.0
Finland,1999.0,Pay TV,0.0
Finland,1999.0,Cinema,2.15162501479242
Finland,1999.0,Display Desktop,6.45487504437726
Finland,1999.0,Traditional OOH,34.4260002366787
Finland,1999.0,Radio,36.5776252514711
Finland,1999.0,Magazine,182.888126257355
Finland,1999.0,Free TV,220.321022452207
Finland,1999.0,Newspaper,639.032629393349
Hungary,1999.0,Digital OOH,0.0
Hungary,1999.0,Display Desktop,0.0
Hungary,1999.0,Display Mobile,0.0
Hungary,1999.0,Other Desktop,0.0
Hungary,1999.0,Other Mobile,0.0
Hungary,1999.0,Pay TV,0.0
Hungary,1999.0,Search Desktop,0.0
Hungary,1999.0,Search Mobile,0.0
Hungary,1999.0,Social Desktop,0.0
Hungary,1999.0,Social Mobile,0.0
Hungary,1999.0,Video Desktop,0.0
Hungary,1999.0,Video Mobile,0.0
Hungary,1999.0,Cinema,2.28345319753343
Hungary,1999.0,Radio,27.9993195753974
Hungary,1999.0,Traditional OOH,35.5405722995912
Hungary,1999.0,Free TV,55.0630063539092
Hungary,1999.0,Magazine,60.9839605874573
Hungary,1999.0,Newspaper,67.8691925046898
Japan,1999.0,Display Desktop,0.0
Japan,1999.0,Display Mobile,0.0
Japan,1999.0,Other Desktop,0.0
Japan,1999.0,Other Mobile,0.0
Japan,1999.0,Search Desktop,0.0
Japan,1999.0,Search Mobile,0.0
Japan,1999.0,Social Desktop,0.0
Japan,1999.0,Social Mobile,0.0
Japan,1999.0,Video Desktop,0.0
Japan,1999.0,Video Mobile,0.0
Japan,1999.0,Digital OOH,65.1521945890367
Japan,1999.0,Pay TV,144.592249855407
Japan,1999.0,Cinema,176.087012402801
Japan,1999.0,Radio,1312.8976286871
Japan,1999.0,Magazine,2688.13058286742
Japan,1999.0,Traditional OOH,3448.76079300816
Japan,1999.0,Newspaper,7412.76267592057
Japan,1999.0,Free TV,11058.993637941
Lithuania,1999.0,Digital OOH,0.0
Lithuania,1999.0,Display Desktop,0.0
Lithuania,1999.0,Display Mobile,0.0
Lithuania,1999.0,Other Desktop,0.0
Lithuania,1999.0,Other Mobile,0.0
Lithuania,1999.0,Pay TV,0.0
Lithuania,1999.0,Search Desktop,0.0
Lithuania,1999.0,Search Mobile,0.0
Lithuania,1999.0,Social Desktop,0.0
Lithuania,1999.0,Social Mobile,0.0
Lithuania,1999.0,Video Desktop,0.0
Lithuania,1999.0,Video Mobile,0.0
Lithuania,1999.0,Cinema,0.922643754370178
Lithuania,1999.0,Traditional OOH,9.13054506118371
Lithuania,1999.0,Magazine,14.256262760994
Lithuania,1999.0,Radio,13.588331432551
Lithuania,1999.0,Newspaper,89.539247168825
Lithuania,1999.0,Free TV,59.0134931049049
New Zealand,1999.0,Digital OOH,0.0
New Zealand,1999.0,Display Desktop,0.0
New Zealand,1999.0,Display Mobile,0.0
New Zealand,1999.0,Other Desktop,0.0
New Zealand,1999.0,Other Mobile,0.0
New Zealand,1999.0,Search Desktop,0.0
New Zealand,1999.0,Search Mobile,0.0
New Zealand,1999.0,Social Desktop,0.0
New Zealand,1999.0,Social Mobile,0.0
New Zealand,1999.0,Video Desktop,0.0
New Zealand,1999.0,Video Mobile,0.0
New Zealand,1999.0,Cinema,5.69061446251618
New Zealand,1999.0,Traditional OOH,25.712258985264
New Zealand,1999.0,Pay TV,10.2151553179548
New Zealand,1999.0,Magazine,241.595220252023
New Zealand,1999.0,Radio,87.703518692681
New Zealand,1999.0,Newspaper,344.199823511851
New Zealand,1999.0,Free TV,235.094370642501
Romania,1999.0,Digital OOH,0.0
Romania,1999.0,Display Desktop,0.0
Romania,1999.0,Display Mobile,0.0
Romania,1999.0,Other Desktop,0.0
Romania,1999.0,Other Mobile,0.0
Romania,1999.0,Pay TV,0.0
Romania,1999.0,Search Desktop,0.0
Romania,1999.0,Search Mobile,0.0
Romania,1999.0,Social Desktop,0.0
Romania,1999.0,Social Mobile,0.0
Romania,1999.0,Video Desktop,0.0
Romania,1999.0,Video Mobile,0.0
Romania,1999.0,Cinema,0.0112511715525956
Romania,1999.0,Radio,5.19902761427596
Romania,1999.0,Traditional OOH,11.2399203810431
Romania,1999.0,Magazine,14.4198428952186
Romania,1999.0,Newspaper,27.9148025202186
Romania,1999.0,Free TV,47.0350585119535
Slovenia,1999.0,Cinema,0.0
Slovenia,1999.0,Digital OOH,0.0
Slovenia,1999.0,Display Desktop,0.0
Slovenia,1999.0,Display Mobile,0.0
Slovenia,1999.0,Other Desktop,0.0
Slovenia,1999.0,Other Mobile,0.0
Slovenia,1999.0,Pay TV,0.0
Slovenia,1999.0,Search Desktop,0.0
Slovenia,1999.0,Search Mobile,0.0
Slovenia,1999.0,Social Desktop,0.0
Slovenia,1999.0,Social Mobile,0.0
Slovenia,1999.0,Video Desktop,0.0
Slovenia,1999.0,Video Mobile,0.0
Slovenia,1999.0,Radio,17.555354241095
Slovenia,1999.0,Traditional OOH,15.4702002029902
Slovenia,1999.0,Magazine,15.6445570434537
Slovenia,1999.0,Newspaper,15.6913644960577
Slovenia,1999.0,Free TV,28.675610857194
Thailand,1999.0,Display Desktop,0.0
Thailand,1999.0,Display Mobile,0.0
Thailand,1999.0,Other Mobile,0.0
Thailand,1999.0,Pay TV,0.0
Thailand,1999.0,Search Desktop,0.0
Thailand,1999.0,Search Mobile,0.0
Thailand,1999.0,Social Desktop,0.0
Thailand,1999.0,Social Mobile,0.0
Thailand,1999.0,Video Desktop,0.0
Thailand,1999.0,Video Mobile,0.0
Thailand,1999.0,Digital OOH,0.240394176580522
Thailand,1999.0,Other Desktop,1.25707653975125
Thailand,1999.0,Cinema,2.12544797944413
Thailand,1999.0,Traditional OOH,40.2340274105941
Thailand,1999.0,Magazine,54.5897758860319
Thailand,1999.0,Radio,111.622654621264
Thailand,1999.0,Newspaper,384.707261987491
Thailand,1999.0,Free TV,774.456382734328
United Kingdom,1999.0,Digital OOH,0.0
United Kingdom,1999.0,Display Mobile,0.0
United Kingdom,1999.0,Other Desktop,0.0
United Kingdom,1999.0,Other Mobile,0.0
United Kingdom,1999.0,Search Mobile,0.0
United Kingdom,1999.0,Social Desktop,0.0
United Kingdom,1999.0,Social Mobile,0.0
United Kingdom,1999.0,Video Desktop,0.0
United Kingdom,1999.0,Video Mobile,0.0
United Kingdom,1999.0,Search Desktop,4.50734913282435
United Kingdom,1999.0,Display Desktop,50.3574835571014
United Kingdom,1999.0,Cinema,97.5484742033478
United Kingdom,1999.0,Pay TV,445.681339150654
United Kingdom,1999.0,Radio,493.480516558112
United Kingdom,1999.0,Traditional OOH,555.618062587596
United Kingdom,1999.0,Magazine,2041.8234551387
United Kingdom,1999.0,Free TV,3533.61633183733
United Kingdom,1999.0,Newspaper,4754.37236689127
Chile,1999.0,Digital OOH,0.0
Chile,1999.0,Display Mobile,0.0
Chile,1999.0,Other Desktop,0.0
Chile,1999.0,Other Mobile,0.0
Chile,1999.0,Search Mobile,0.0
Chile,1999.0,Social Desktop,0.0
Chile,1999.0,Social Mobile,0.0
Chile,1999.0,Video Desktop,0.0
Chile,1999.0,Video Mobile,0.0
Chile,1999.0,Search Desktop,0.0559048870582647
Chile,1999.0,Display Desktop,0.241643291451183
Chile,1999.0,Cinema,1.2975972536742
Chile,1999.0,Pay TV,22.8864453986571
Chile,1999.0,Magazine,10.3911256043742
Chile,1999.0,Traditional OOH,18.5499250421988
Chile,1999.0,Radio,33.1437997524832
Chile,1999.0,Newspaper,88.3565466352893
Chile,1999.0,Free TV,116.592655687846
Sri Lanka,1999.0,Cinema,0.0
Sri Lanka,1999.0,Digital OOH,0.0
Sri Lanka,1999.0,Display Desktop,0.0
Sri Lanka,1999.0,Display Mobile,0.0
Sri Lanka,1999.0,Magazine,0.0
Sri Lanka,1999.0,Newspaper,0.0
Sri Lanka,1999.0,Other Desktop,0.0
Sri Lanka,1999.0,Other Mobile,0.0
Sri Lanka,1999.0,Pay TV,0.0
Sri Lanka,1999.0,Radio,0.0
Sri Lanka,1999.0,Search Desktop,0.0
Sri Lanka,1999.0,Search Mobile,0.0
Sri Lanka,1999.0,Social Desktop,0.0
Sri Lanka,1999.0,Social Mobile,0.0
Sri Lanka,1999.0,Traditional OOH,0.0
Sri Lanka,1999.0,Video Desktop,0.0
Sri Lanka,1999.0,Video Mobile,0.0
Sri Lanka,1999.0,Free TV,42.6580610948658
Peru,1999.0,Cinema,0.0
Peru,1999.0,Digital OOH,0.0
Peru,1999.0,Display Desktop,0.0
Peru,1999.0,Display Mobile,0.0
Peru,1999.0,Other Desktop,0.0
Peru,1999.0,Other Mobile,0.0
Peru,1999.0,Search Desktop,0.0
Peru,1999.0,Search Mobile,0.0
Peru,1999.0,Social Desktop,0.0
Peru,1999.0,Social Mobile,0.0
Peru,1999.0,Video Desktop,0.0
Peru,1999.0,Video Mobile,0.0
Peru,1999.0,Magazine,5.45454545454545
Peru,1999.0,Pay TV,6.56485069523592
Peru,1999.0,Traditional OOH,23.9272727272727
Peru,1999.0,Radio,29.1914893617021
Peru,1999.0,Newspaper,73.235294117647
Peru,1999.0,Free TV,97.0147215469915
Argentina,2000.0,Digital OOH,0.0
Argentina,2000.0,Display Desktop,0.0
Argentina,2000.0,Display Mobile,0.0
Argentina,2000.0,Other Desktop,0.0
